customer,date
0032j000001UWqUAAW,2021-04-16
0032j000002h7APAAY,2021-04-28
0032j000007nuc8AAA,2021-04-06
0032j000004eA6sAAE,2021-05-19
0032j00000FZtZgAAL,2021-04-07
0030o00002uzlUwAAI,2021-04-09
0032j000007jAzwAAE,2021-04-27
0032j00000GgTfXAAV,2021-04-28
0032j00000GgLorAAF,2021-04-19
0032j000008mIzGAAU,2021-05-18
0032j000007n9ibAAA,2021-04-21
0032j00000CmsCJAAZ,2021-04-14
0032j000002gKdtAAE,2021-04-15
0032j000002jHc1AAE,2021-04-20
0032j000001USV0AAO,2021-04-26
0032j000004e0a0AAA,2021-04-27
0032j00000GhxWqAAJ,2021-05-10
0032j000008ns8GAAQ,2021-04-16
0032j000007k6afAAA,2021-05-20
0032j000004dx1NAAQ,2021-05-10
0032j000004dciiAAA,2021-04-27
0032j000008nVLUAA2,2021-05-18
0030o00002uzkZfAAI,2021-03-30
0032j000001UNF3AAO,2021-04-27
0032j00000CJ11SAAT,2021-05-14
0030o00002yvGL6AAM,2021-04-15
0032j000007k5ICAAY,2021-05-11
0032j000002fon2AAA,2021-05-20
0032j000001UIBsAAO,2021-04-16
0032j000002j49HAAQ,2021-04-27
0032j000004dd9fAAA,2021-04-05
0032j00000FZpC6AAL,2021-04-05
0032j000008lxa5AAA,2021-05-10
0032j000002j3g9AAA,2021-04-08
0032j000002iB4UAAU,2021-05-19
0032j00000GhBX9AAN,2021-04-28
0032j000007nAVKAA2,2021-05-21
0032j000002j2iTAAQ,2021-04-23
0032j00000GgKmSAAV,2021-04-19
0032j00000GiLbpAAF,2021-05-12
0032j000002gKLNAA2,2021-05-12
0032j000004ddlnAAA,2021-04-09
0032j000008nGeWAAU,2021-04-13
0032j00000GiLcTAAV,2021-05-12
0032j00000CJ6qcAAD,2021-04-06
0032j000007k50EAAQ,2021-05-10
0032j000002ggaNAAQ,2021-05-21
0032j000004dxgLAAQ,2021-04-22
0032j00000FZbPeAAL,2021-04-06
0032j000004e3fTAAQ,2021-05-17
0032j00000GiESOAA3,2021-05-19
0032j0000062d0fAAA,2021-04-08
0032j000007mp6XAAQ,2021-04-27
0032j000001UODjAAO,2021-05-06
0032j00000BI8OLAA1,2021-04-12
0032j000002fvTkAAI,2021-04-26
0032j000004e8WXAAY,2021-05-18
0032j000004e8iKAAQ,2021-04-22
0032j000002j6YKAAY,2021-05-13
0032j000002j7LeAAI,2021-05-11
0032j000001UXUdAAO,2021-05-14
0032j00000FXQKmAAP,2021-04-06
0032j00000GhWmBAAV,2021-05-18
0032j000008nGVTAA2,2021-05-11
0032j00000GiKvDAAV,2021-05-14
0032j000007nqKNAAY,2021-04-28
0032j00000DlJEMAA3,2021-05-10
0032j00000FaGZEAA3,2021-04-08
0032j00000GhId2AAF,2021-05-07
0032j0000077VsvAAE,2021-05-12
0032j000002gKT1AAM,2021-05-19
0032j000001W029AAC,2021-04-17
0032j00000FZNE8AAP,2021-04-01
0032j000002hJv6AAE,2021-05-17
0032j000001UFysAAG,2021-04-30
0032j000002j7A0AAI,2021-05-17
0032j00000GijCZAAZ,2021-05-17
0032j000001UB2RAAW,2021-05-17
0032j00000BHFPlAAP,2021-04-26
0032j00000Cms8JAAR,2021-04-26
0030o00002uzkGfAAI,2021-04-28
0032j000004dwGwAAI,2021-04-21
0032j00000GhzOiAAJ,2021-05-12
0032j00000GgXk1AAF,2021-04-21
0032j000004eAXDAA2,2021-05-12
0032j000002ggt3AAA,2021-04-16
0032j000004eBv3AAE,2021-04-09
0032j00000GgR97AAF,2021-04-21
0032j000001UC5UAAW,2021-04-08
0032j00000FY0i5AAD,2021-03-14
0032j000002gRJSAA2,2021-04-20
0032j000001UOCZAA4,2021-05-06
0032j000005s8RaAAI,2021-04-26
0032j000001Uk6bAAC,2021-04-13
0032j00000GikDnAAJ,2021-05-18
0032j000002j6j8AAA,2021-05-07
0032j000001UfpWAAS,2021-05-07
0032j000001UX5pAAG,2021-04-28
0032j00000CnYcOAAV,2021-05-14
0032j000008mJRIAA2,2021-05-21
0032j000001UMxUAAW,2021-04-23
0032j00000FXkH7AAL,2021-05-04
0032j000008nM7WAAU,2021-04-29
0032j00000GhxmcAAB,2021-05-07
0032j000002j6qQAAQ,2021-05-13
0032j00000FajPBAAZ,2021-05-11
0032j00000GgYcWAAV,2021-04-23
0032j000004ddkCAAQ,2021-04-17
0032j000002j2lfAAA,2021-04-23
0032j000002jCB0AAM,2021-05-10
0032j00000GgTwwAAF,2021-05-12
0032j000001UOmFAAW,2021-04-23
0030o00002yuSZhAAM,2021-04-04
0032j00000CmkRuAAJ,2021-05-10
0032j000008nm1CAAQ,2021-04-08
0032j000001UEwBAAW,2021-04-06
0032j000002ggb2AAA,2021-05-20
0032j000004ddneAAA,2021-04-13
0030o00002uzm9tAAA,2021-05-18
0032j000004e1MaAAI,2021-04-30
0032j000002gRILAA2,2021-04-29
0032j00000GgheJAAR,2021-04-26
0032j000007ntQBAAY,2021-04-09
0032j00000Fa9WCAAZ,2021-04-09
0032j00000GgInTAAV,2021-04-19
0032j000002gKo9AAE,2021-04-02
0032j00000621aoAAA,2021-04-16
0032j00000CJURJAA5,2021-04-23
0032j000001U5Z3AAK,2021-05-13
0032j000007k6awAAA,2021-04-01
0032j0000063fspAAA,2021-04-13
0032j00000FZ714AAD,2021-04-19
0030o00002yu4ZkAAI,2021-04-16
0032j000002j7jiAAA,2021-04-14
0032j00000GijUUAAZ,2021-05-18
0032j000004duiaAAA,2021-05-07
0032j000001USiUAAW,2021-05-17
0032j000002hY3XAAU,2021-04-22
0032j00000GgzOKAAZ,2021-04-26
0032j00000GgUV7AAN,2021-04-22
0032j00000FZcobAAD,2021-04-02
0032j00000BHk6LAAT,2021-04-13
0032j000001UFOJAA4,2021-04-05
0032j000001UDR6AAO,2021-04-19
0032j00000FXQNzAAP,2021-04-09
0032j0000062v1lAAA,2021-04-23
0032j000002j5CPAAY,2021-05-13
0032j000007n8XrAAI,2021-04-12
0032j000001UXl9AAG,2021-04-14
0032j000002iLikAAE,2021-04-22
0032j00000Faw4GAAR,2021-04-30
0032j00000GgKjTAAV,2021-04-20
0032j000008nlZSAAY,2021-04-14
0032j00000FaljSAAR,2021-04-14
0032j000002jVzFAAU,2021-04-30
0032j000002ghXSAAY,2021-04-13
0032j000001UDYRAA4,2021-04-01
0032j000004e0TLAAY,2021-04-15
0032j00000GimcoAAB,2021-05-18
0032j000004dgbDAAQ,2021-04-15
0032j00000DiuZnAAJ,2021-03-23
0032j000008nGqtAAE,2021-05-11
0032j000004eAMTAA2,2021-04-01
0032j000001USN5AAO,2021-05-19
0032j00000GgI7FAAV,2021-04-19
0032j000008nDKjAAM,2021-05-12
0032j000004g8qIAAQ,2021-04-16
0032j00000Cnn55AAB,2021-03-10
0032j000002gKehAAE,2021-04-28
0032j00000FagxtAAB,2021-04-14
0032j0000077nvtAAA,2021-04-12
0030o00002yuJcpAAE,2021-04-22
0032j000007mqwnAAA,2021-04-16
0032j000002j3gQAAQ,2021-04-26
0032j000001UW8aAAG,2021-04-05
0032j00000Fa8nKAAR,2021-04-22
0032j000002j941AAA,2021-05-11
0032j000001UFmnAAG,2021-04-19
0032j00000GhuSsAAJ,2021-05-10
0032j000004e30IAAQ,2021-05-19
0032j000002jN2eAAE,2021-04-21
0032j00000GiGSlAAN,2021-05-18
0032j00000GiSIpAAN,2021-05-18
0032j000004dz5PAAQ,2021-04-14
0032j00000FaY8wAAF,2021-04-19
0032j00000CIbbgAAD,2021-04-14
0032j000007nIYWAA2,2021-04-27
0032j000007k6XYAAY,2021-04-12
0032j00000FYvpmAAD,2021-04-05
0032j00000CJ6mNAAT,2021-05-13
0032j00000GgRqKAAV,2021-05-18
0032j00000FZeG6AAL,2021-04-07
0032j000004e1SPAAY,2021-05-10
0032j000007mr5xAAA,2021-04-16
0032j000004dgUmAAI,2021-04-28
0032j000008mJTBAA2,2021-05-21
0030o000033dbyMAAQ,2021-04-22
0032j000001UXU8AAO,2021-04-21
0032j000007nTvyAAE,2021-04-05
0032j000004dfksAAA,2021-04-06
0032j000004de6hAAA,2021-04-05
0032j000002gqJLAAY,2021-05-06
0032j000002j70nAAA,2021-04-08
0030o00002nkStrAAE,2021-04-15
0032j000008lP1hAAE,2021-04-12
0032j00000Gh3fTAAR,2021-04-30
0030o00002uzn7vAAA,2021-04-23
0032j00000Di1biAAB,2021-04-06
0032j00000FZue6AAD,2021-04-30
0032j00000FXQOFAA5,2021-05-11
0032j000001VzhkAAC,2021-04-05
0032j00000FawavAAB,2021-04-16
0032j00000GiHV1AAN,2021-05-11
0032j00000CJZw5AAH,2021-04-30
0032j000002jCnEAAU,2021-04-06
0032j000008nVAlAAM,2021-04-19
0032j000004eDWoAAM,2021-04-14
0032j000004dz4XAAQ,2021-05-17
0032j00000Dk6SJAAZ,2021-05-18
0032j00000BHLtnAAH,2021-05-07
0032j00000FafiJAAR,2021-04-20
0032j000004dfk5AAA,2021-05-20
0032j000002j97vAAA,2021-03-12
0032j000001USYCAA4,2021-03-01
